album,artist,lyric,song,year
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Strictly 4 my, strictly 4 my, strictly 4 my niggaz",Strictly 4 My N.I.G.G.A.Z.,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Yeah, microphone mafia.",Peep Game,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Tupac, Threat, Bobcat.",Peep Game,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,93 shot.,Peep Game,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Yeah nigga, bitch",Peep Game,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Guess who's back?,Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,(2Pac),Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Drop the drums, here it comes, only got",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,But you punk motherfuckers tried to milk me,Strictly 4 My N.I.G.G.A.Z.,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Two minutes to bounce, and every second counts",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Better press, wreck on your tech, here we go, set pass the Moet",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,My trickery's more slippery when wet,Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Nothin' but love, but motherfuckers wanna mean mug",Strictly 4 My N.I.G.G.A.Z.,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Wicked as I flip, don't trip, get a grip",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"It'll kick, if the bass line's thick, it's a hit",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Everybody's got a mic now, it's like a hobby",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Life as a celebrity ain't everything they make it,Strictly 4 My N.I.G.G.A.Z.,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"But more like a job, cause bootleggers tryin' to rob me",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"And little man wants to be a rap, star",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Make papes, hit skins, drive a fat car",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"It ain't easy, sleazy even",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Deceivin those we, believe in",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"No benefits, just tricks and chicks",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Knock a pig to pick, so here's a stick to lick",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Send 'em upstate 'cause they straight-up hate the niggaz,Strictly 4 My N.I.G.G.A.Z.,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"I shoot a gift, till there ain't none left",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,And if I find that the track sound deaf,Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,I catch wreck till I lose my breath,Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Pacific Heights in the house, know what I mean",Strictly 4 My N.I.G.G.A.Z.,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,That's how it goes in the land of broke,Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"I dispose of those, rock shows, and collect my dough",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Now I suppose I'm the bad guy, why?",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,What do I know?,Something 2 Die 4 (Interlude),1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"I say, Hi, and try to stay high",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Life's a mess don't stress, test... of givin'",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,But be thankful that you're livin'... blessed,Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Guess who's back, comin' back with the track supplied",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"By Special Ed and Ak, comin' right and exact",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"I'm fightin it back, now snap, where they at?",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"When it's time to go to combat, guess who's back",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Unite,Something 2 Die 4 (Interlude),1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Chorus: repeat 4X,Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Yes I'm back -> Special Ed,Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Tupac is ... back!,Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,All tha poor niggas,Something 2 Die 4 (Interlude),1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,(2Pac),Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Drop the drums, here it comes, only got",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"One minute to bounce, and every second counts",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,When I say all you Niggas (all you niggas),Something 2 Die 4 (Interlude),1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"I went from hustlin dicks, to makin' hits, bustin' flicks",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Now I'm sure to be rich for ninety-six,Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"I pull my 'capes on tapes, and make, papes",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Trace the bass, to the tape with the baddest bass to date",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,I try to shake it but the pace is hard to break,Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Good thoughts I wait, 'cause they hate my black take",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Yeah, it's on, and it's packed in the rap race",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Remember that name...,Something 2 Die 4 (Interlude),1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"But if ya got a black face, it's a rat race",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"I struggle to be rugged and raw, Dukes",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Tryin' to survive in the trials and lawsuits,Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Remember that name...,Something 2 Die 4 (Interlude),1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Everybody wants to test me, why me?",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"No lie, nuckas cried when they try me",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Givin' up the roughness, justice",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"(Eazy saying 'if there's hell below, we're all gonna go')",Something 2 Die 4 (Interlude),1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,I'ma bust as I'm rippin up 'nuff hits,Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,And guess who's back? No longer trapped,Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"'Cause I snapped on the ones that held me back, feel the contact",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Ride the track, get I grip as I flip",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Ghetto wickedness I kick, guess who's back?",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Yes I'm back, 'cause I never did front -> cut 'n' scratched",Guess Who's Back,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"I got a head, but ain't no screws in it.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,I've changed...,Something 2 Die 4 (Interlude),1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Roll up and get swoll up.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Hold up.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,How ya gonna play me like a sunkin dunkin donut?,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,And them is my last wordz,Last Wordz,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,I ain't came a long way to get checked,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,So give me respect when I get wreck or,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Get your motha fuckin' chimp check.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Once again, it's your friend outta Oakland.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Hoping I rock the shit to get ya open.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Say your looking for some real shit.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Then catch a funkdified batch.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Like that!,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Oakland's on the map.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Tupac is on the big screen strivin.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Gotta love a nigga for survivin.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,But they can't take us alll,Last Wordz,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,I wear alot of old schools jewels.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Look how the fools ??. Ooh.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Stop lookin' at me hard 'cause your buffer.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Be prepared for the smoke to bust,Last Wordz,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,But I'll just buck then bigger motha fuckas.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Turnin' men to suckas.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Niggas wanna start a little ruckus.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,You mutha-fuckas gonna pay the price,Last Wordz,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Better duck 'cause I'll be poundin them motha fuckas.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,They wanna throw their hands up. That's tight.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Hit 'em wit my eight. Never had shit left, right.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Then hit 'em wit the uppercut. Duck quick.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Shit outta luck. Fucked and stuck with that rough shit.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Fuck a pop song, fuck a video, fuck Arsenio, fuck the radio.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Do you hear me though?,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Let 'em come step to a real mutha-fucker,Last Wordz,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Give a holla to my niggas in the pen.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,And my murderous partners with their Mac 10's.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"I represent the real 'cause I'm ill, G.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,(Tupac),Last Wordz,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Glock cocked and then they kill me.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,I'm representin'.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"I got a head, but ain't no screws in it.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Tupac's in the mutha fuckin' house,Last Wordz,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Strictly Representin,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"I got a head, but ain't no screws in it.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Peace to Redman, Tretch, Vin Rock, K-G the great one",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,So they label me a lunatic,The Streetz R Deathrow,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Mary J. Blidge, Pete Rock and sure you're late son.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Heavy D, CL Smooth, and Queen Latifah.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Too Short, Tony Toni Tone,",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Your moms crying fuck her bust her,Last Wordz,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"And the Special motha fucka, Ed Lover, the Tribe, A Tribe Called Quest, and",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Jungle Brothas. Das Efx, EPMD, and Ice Cube.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,House of Pain: funky blunted ass white dudes.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"With a scope, dough, Cube keep the rope Tupac string a nigga up",Last Wordz,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Cypress Hill, yeah, they ill niggas.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Digital Underground: my real niggas.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Raw Fusion, all in house confusion.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Stop me clock me cops wanna glock me,Last Wordz,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Wickeder than most men: Spice 1 and Pooh Man.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"TLC, Eric B rockin', then Scarface.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Stretch, Mad K-Low, pumpin the scars bass.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Thoro Headz, Poonannynans, the Click.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Mmmm. E-40, The Governen and Richie Rich.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Young Guns in the house pumpin the flava.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,DJ Ditch for their behavior.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Ice T in the mutha fuckin' house,Last Wordz,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Off the head, my freestyle flow.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Just a couple of motha fuckas that I know.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,I'm strictly representin,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,No yokes but smokes,Last Wordz,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"I got a head, but ain't no screws in it.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Yeah Stricly Representin,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"1 motha fucka, 2 motha fucka, 3 motha fuckas,",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,On tha trigga the zigga the zag the nickel the bag,Last Wordz,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Damn, who did I forget?",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,But ain't no screws in it,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,I'm a soulja.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Daddy was a soulja.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Strong in the struggle.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Must contend so it's on.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Raised in a house full of bad motha fuckas.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Yah, I got a gang of shits, styles guns",Last Wordz,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Mad motha fuckas.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Never had so we grab from the stacked motha fuckas.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Now they know me, the homies.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Raised by some crazed ass well paid OG's.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Ah shit!,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Pulled up in a benzy, snatch.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,The wheel as I peel out. Catch a cop's tail.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,The nigga you love to hate,Last Wordz,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Rock shells hit. Raise a fist so they know to make a hit.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Can I flip it? I may get wicked as I rip it.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Huh. To get specific: If the shoe fits, then kick it.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,It's for the gifted. Pump your fist if you wit it.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Here's your ticket to see Mr. Wicked rip shit.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Now they wanna maime me.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,(Told ya),Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,(Man) Got any last wordz?,Last Wordz,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,All I wanted to be was a soulja.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Bang bang boogy it's stick up.,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Quit now nigga, eat a dick up.",Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,While the rich kids is drivin' Benz,Keep Ya Head Up,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,I'm representin,Representin' 93,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Aww yeah, uh, uh",Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Holla if ya hear me, yeah!",Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"'Cause if it did, you couldn't take it, and don't blame me",Keep Ya Head Up,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,(Verse One),Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Here we go, turn it up, let's start",Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,From block to block we snatchin hearts and jackin marks,Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"And the punk police can't fade me, and maybe",Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,We can have peace someday G,Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,But right now I got my mind set up,Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Lookin' down the barrel of my nine, get up",Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Cause ain't nuttin worse than when your son,Keep Ya Head Up,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,'Cause it's time to make the payback fat,Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"To my brothers on the block better stay strapped, black",Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,And accept no substitutes,Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Daddy's long gone and he left you by ya lonesome,Keep Ya Head Up,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,I bring truth to the youth tear the roof off the whole school,Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Oh no, I won't turn the other cheek",Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Could care less,The Streetz R Deathrow,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,Verse Three:,Keep Ya Head Up,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,In case ya can't see us while we burn the other week,Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Now we got him in a smash, blast",Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,How long will it last till the po' gettin' mo' cash,Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Until then, raise up!",Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Tell my young black males, blaze up!",Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"Life's a mess don't stress, test",Holler If Ya Hear Me,1993
Strictly 4 My N.I.G.G.A.Z... (1993),tupac,"I'm givin' but be thankful that you're livin', blessed",Holler If Ya Hear Me,1993
